,NIGH01_UD1 200.0(Hz) unit:(gal)
1118,-0.0038027207056678947
1119,-0.00427955786387102
1120,-0.00809425512949602
1121,-0.01190895239512102
1122,-0.013101045290628832
1123,-0.011670533816019457
1124,-0.00904792944590227
1125,-0.005471650759378832
1126,-0.0016569534937538322
1127,0.0007272322972617928
1128,0.0004888137181602303
1129,1.1976559957105337e-05
1130,-0.00022644201914445716
1131,-0.00022644201914445716
1132,-0.0016569534937538322
1133,-0.003087464968363207
1134,-0.002610627810160082
1135,-0.00046486059824601966
1136,0.00025039513905866784
1137,-0.0011801163355507072
1138,-0.003087464968363207
1139,-0.0038027207056678947
1140,-0.002610627810160082
1141,1.1976559957105337e-05
1142,0.002157743771871168
1143,0.0023961623509727303
1144,0.0012040694554649178
1145,0.0004888137181602303
1146,0.0012040694554649178
1147,0.0016809066136680428
1148,0.0012040694554649178
1149,-0.00046486059824601966
1150,-0.0014185349146522697
1151,-0.0016569534937538322
1152,-0.0023722092310585197
1153,-0.0028490463892616447
1154,-0.003564302126566332
1155,-0.004994813601175707
1156,-0.006425325075785082
1157,-0.006663743654886645
1158,-0.005710069338480395
1159,-0.004041139284769457
1160,-0.002133790651956957
1161,-0.00022644201914445716
1162,0.0009656508763633553
1163,0.0012040694554649178
1164,0.00025039513905866784
1165,-0.0016569534937538322
1166,-0.004041139284769457
1167,-0.005471650759378832
1168,-0.004517976442972582
1169,-0.002133790651956957
1170,-0.00046486059824601966
1171,-0.0009416977564491447
1172,-0.0038027207056678947
1173,-0.005710069338480395
1174,-0.004517976442972582
1175,-0.0023722092310585197
1176,-0.0018953720728553947
1177,-0.0033258835474647697
1178,-0.004756395022074145
1179,-0.004517976442972582
1180,-0.002610627810160082
1181,1.1976559957105337e-05
1182,0.0016809066136680428
1183,0.0009656508763633553
1184,-0.0016569534937538322
1185,-0.003087464968363207
1186,-0.002610627810160082
1187,-0.0023722092310585197
1188,-0.0038027207056678947
1189,-0.004756395022074145
1190,-0.004041139284769457
1191,-0.002610627810160082
1192,-0.0018953720728553947
1193,-0.0016569534937538322
1194,-0.0009416977564491447
1195,-0.00022644201914445716
1196,-0.0007032791773475822
1197,-0.002133790651956957
1198,-0.003087464968363207
1199,-0.0023722092310585197
1200,-0.00022644201914445716
1201,0.0023961623509727303
1202,0.003588255246480543
1203,0.0007272322972617928
1204,-0.004517976442972582
1205,-0.007378999392191332
1206,-0.00523323218027727
1207,-0.0011801163355507072
1208,0.0009656508763633553
1209,-0.00022644201914445716
1210,-0.002610627810160082
1211,-0.004041139284769457
1212,-0.004517976442972582
1213,-0.004517976442972582
1214,-0.002610627810160082
1215,0.0007272322972617928
1216,0.0038266738255821053
1217,0.005495603879293043
1218,0.004780348141988355
1219,0.0019193251927696053
1220,-0.0011801163355507072
1221,-0.003087464968363207
1222,-0.003564302126566332
1223,-0.0033258835474647697
1224,-0.0033258835474647697
1225,-0.0033258835474647697
1226,-0.0028490463892616447
1227,-0.0016569534937538322
1228,-0.0007032791773475822
1229,0.0007272322972617928
1230,0.003111418088277418
1231,0.004541929562886793
1232,0.003111418088277418
1233,-0.00022644201914445716
1234,-0.003564302126566332
1235,-0.004994813601175707
1236,-0.003564302126566332
1237,-0.0009416977564491447
1238,0.0004888137181602303
1239,0.0004888137181602303
1240,0.0007272322972617928
1241,0.0009656508763633553
1242,1.1976559957105337e-05
1243,-0.0018953720728553947
1244,-0.003087464968363207
1245,-0.003087464968363207
1246,-0.0028490463892616447
1247,-0.0028490463892616447
1248,-0.003564302126566332
1249,-0.004517976442972582
1250,-0.004994813601175707
1251,-0.00427955786387102
1252,-0.004517976442972582
1253,-0.005948487917581957
1254,-0.006902162233988207
1255,-0.00618690649668352
1256,-0.00427955786387102
1257,-0.0023722092310585197
1258,-0.0007032791773475822
1259,0.0007272322972617928
1260,0.0009656508763633553
1261,-0.00022644201914445716
1262,-0.0016569534937538322
1263,-0.002133790651956957
1264,-0.002133790651956957
1265,-0.0016569534937538322
1266,-0.0009416977564491447
1267,-0.0011801163355507072
1268,-0.002610627810160082
1269,-0.0038027207056678947
1270,-0.003564302126566332
1271,-0.003564302126566332
1272,-0.003564302126566332
1273,-0.0033258835474647697
1274,-0.0028490463892616447
1275,-0.002610627810160082
1276,-0.0033258835474647697
1277,-0.004517976442972582
1278,-0.004994813601175707
1279,-0.004756395022074145
1280,-0.00427955786387102
1281,-0.002610627810160082
1282,-0.00046486059824601966
1283,0.0014424880345664803
1284,0.0023961623509727303
1285,0.0019193251927696053
1286,0.0009656508763633553
1287,0.0004888137181602303
1288,1.1976559957105337e-05
1289,-0.0018953720728553947
1290,-0.004756395022074145
1291,-0.006663743654886645
1292,-0.00523323218027727
1293,-0.0023722092310585197
1294,-0.0018953720728553947
1295,-0.004517976442972582
1296,-0.006902162233988207
1297,-0.005948487917581957
1298,-0.003564302126566332
1299,-0.002610627810160082
1300,-0.0038027207056678947
1301,-0.004756395022074145
1302,-0.00427955786387102
1303,-0.002610627810160082
1304,-0.00046486059824601966
1305,0.0019193251927696053
1306,0.003111418088277418
1307,0.0023961623509727303
1308,0.00025039513905866784
1309,-0.0018953720728553947
1310,-0.0014185349146522697
1311,1.1976559957105337e-05
1312,-0.00046486059824601966
1313,-0.0016569534937538322
1314,-0.0011801163355507072
1315,0.0009656508763633553
1316,0.002634580930074293
1317,0.003111418088277418
1318,0.0023961623509727303
1319,0.0009656508763633553
1320,-0.00046486059824601966
1321,-0.0009416977564491447
1322,-0.00046486059824601966
1323,0.0004888137181602303
1324,0.00025039513905866784
1325,-0.00046486059824601966
1326,-0.0007032791773475822
1327,-0.0011801163355507072
1328,-0.0023722092310585197
1329,-0.003087464968363207
1330,-0.003087464968363207
1331,-0.003087464968363207
1332,-0.0038027207056678947
1333,-0.00427955786387102
1334,-0.004041139284769457
1335,-0.003564302126566332
1336,-0.003087464968363207
1337,-0.002610627810160082
1338,-0.0018953720728553947
1339,-0.00022644201914445716
1340,0.0014424880345664803
1341,0.0023961623509727303
1342,0.002634580930074293
1343,0.0014424880345664803
1344,-0.0009416977564491447
1345,-0.0033258835474647697
1346,-0.00523323218027727
1347,-0.00714058081308977
1348,-0.008332673708597582
1349,-0.00618690649668352
1350,-0.002133790651956957
1351,1.1976559957105337e-05
1352,-0.0011801163355507072
1353,-0.004756395022074145
1354,-0.008571092287699145
1355,-0.009763185183206957
1356,-0.007617417971292895
1357,-0.003564302126566332
1358,1.1976559957105337e-05
1359,0.0014424880345664803
1360,0.0004888137181602303
1361,-0.002133790651956957
1362,-0.004994813601175707
1363,-0.005471650759378832
1364,-0.0038027207056678947
1365,-0.0014185349146522697
1366,-0.00022644201914445716
1367,-0.00022644201914445716
1368,-0.00022644201914445716
1369,0.0004888137181602303
1370,0.0016809066136680428
1371,0.0019193251927696053
1372,0.0012040694554649178
1373,-0.0007032791773475822
1374,-0.0016569534937538322
1375,-0.0009416977564491447
1376,-0.00022644201914445716
1377,-0.0009416977564491447
1378,-0.002133790651956957
1379,-0.0028490463892616447
1380,-0.003087464968363207
1381,-0.004041139284769457
1382,-0.004994813601175707
1383,-0.00523323218027727
1384,-0.004041139284769457
1385,-0.002610627810160082
1386,-0.0014185349146522697
1387,-0.0009416977564491447
1388,-0.0007032791773475822
1389,-0.0011801163355507072
1390,-0.0033258835474647697
1391,-0.006663743654886645
1392,-0.008571092287699145
1393,-0.00714058081308977
1394,-0.003087464968363207
1395,-0.00022644201914445716
1396,-0.0014185349146522697
1397,-0.004041139284769457
1398,-0.004994813601175707
1399,-0.003564302126566332
1400,-0.0018953720728553947
1401,-0.00022644201914445716
1402,0.0007272322972617928
1403,1.1976559957105337e-05
1404,-0.002610627810160082
1405,-0.005471650759378832
1406,-0.006425325075785082
1407,-0.00618690649668352
1408,-0.00523323218027727
1409,-0.004517976442972582
1410,-0.004041139284769457
1411,-0.0033258835474647697
1412,-0.003087464968363207
1413,-0.003564302126566332
1414,-0.003564302126566332
1415,-0.002610627810160082
1416,-0.0023722092310585197
1417,-0.0028490463892616447
1418,-0.003564302126566332
1419,-0.00427955786387102
1420,-0.004994813601175707
1421,-0.00523323218027727
1422,-0.004756395022074145
1423,-0.0038027207056678947
1424,-0.003087464968363207
1425,-0.0038027207056678947
1426,-0.00618690649668352
1427,-0.008332673708597582
1428,-0.008332673708597582
1429,-0.006902162233988207
1430,-0.004994813601175707
1431,-0.003564302126566332
1432,-0.003087464968363207
1433,-0.003564302126566332
1434,-0.0033258835474647697
1435,-0.002133790651956957
1436,-0.0023722092310585197
1437,-0.0038027207056678947
1438,-0.00523323218027727
1439,-0.005710069338480395
1440,-0.005710069338480395
1441,-0.005710069338480395
1442,-0.006425325075785082
1443,-0.008332673708597582
1444,-0.010240022341410082
1445,-0.010478440920511645
1446,-0.008571092287699145
1447,-0.006425325075785082
1448,-0.006663743654886645
1449,-0.00809425512949602
1450,-0.00809425512949602
1451,-0.00618690649668352
1452,-0.003564302126566332
1453,-0.0016569534937538322
1454,-0.0014185349146522697
1455,-0.002610627810160082
1456,-0.00523323218027727
1457,-0.00809425512949602
1458,-0.010478440920511645
1459,-0.012147370974222582
1460,-0.011193696657816332
1461,-0.006902162233988207
1462,-0.0007032791773475822
1463,0.0033498366673789803
1464,0.003111418088277418
1465,0.0007272322972617928
1466,-0.0016569534937538322
1467,-0.0018953720728553947
1468,-0.0009416977564491447
1469,-0.00022644201914445716
1470,1.1976559957105337e-05
1471,-0.0014185349146522697
1472,-0.004041139284769457
1473,-0.00618690649668352
1474,-0.00618690649668352
1475,-0.00427955786387102
1476,-0.002610627810160082
1477,-0.002133790651956957
1478,-0.0028490463892616447
1479,-0.00427955786387102
1480,-0.004756395022074145
1481,-0.003087464968363207
1482,0.0004888137181602303
1483,0.003588255246480543
1484,0.004065092404683668
1485,0.002157743771871168
1486,0.00025039513905866784
1487,-0.0009416977564491447
1488,-0.002610627810160082
1489,-0.004517976442972582
1490,-0.00618690649668352
1491,-0.007855836550394457
1492,-0.009763185183206957
1493,-0.010240022341410082
1494,-0.00809425512949602
1495,-0.004756395022074145
1496,-0.0038027207056678947
1497,-0.00523323218027727
1498,-0.005710069338480395
1499,-0.004756395022074145
1500,-0.004756395022074145
1501,-0.004994813601175707
1502,-0.00427955786387102
1503,-0.003087464968363207
1504,-0.002610627810160082
1505,-0.0023722092310585197
1506,-0.0018953720728553947
1507,-0.0023722092310585197
1508,-0.0038027207056678947
1509,-0.00523323218027727
1510,-0.00618690649668352
1511,-0.005710069338480395
1512,-0.003564302126566332
1513,-0.0007032791773475822
1514,0.0009656508763633553
1515,0.0007272322972617928
1516,-0.0016569534937538322
1517,-0.004994813601175707
1518,-0.00618690649668352
1519,-0.00427955786387102
1520,-0.0014185349146522697
1521,0.0007272322972617928
1522,1.1976559957105337e-05
1523,-0.0023722092310585197
1524,-0.004994813601175707
1525,-0.005948487917581957
1526,-0.004994813601175707
1527,-0.004041139284769457
1528,-0.00427955786387102
1529,-0.004994813601175707
1530,-0.004041139284769457
1531,-0.002133790651956957
1532,-0.0009416977564491447
1533,-0.0011801163355507072
1534,-0.0009416977564491447
1535,0.00025039513905866784
1536,0.0007272322972617928
1537,-0.00046486059824601966
1538,-0.0018953720728553947
1539,-0.0016569534937538322
1540,1.1976559957105337e-05
1541,0.002157743771871168
1542,0.003588255246480543
1543,0.003588255246480543
1544,0.0012040694554649178
1545,-0.0028490463892616447
1546,-0.005471650759378832
1547,-0.00427955786387102
1548,-0.0016569534937538322
1549,-0.0007032791773475822
1550,-0.0009416977564491447
1551,-0.00022644201914445716
1552,0.0012040694554649178
1553,0.0019193251927696053
1554,0.0023961623509727303
1555,0.002634580930074293
1556,0.0016809066136680428
1557,-0.0016569534937538322
1558,-0.00523323218027727
1559,-0.00714058081308977
1560,-0.00714058081308977
1561,-0.005471650759378832
1562,-0.0033258835474647697
1563,-0.0011801163355507072
1564,0.0007272322972617928
1565,0.0016809066136680428
1566,0.0014424880345664803
1567,0.00025039513905866784
1568,-0.0009416977564491447
1569,-0.0016569534937538322
1570,-0.0016569534937538322
1571,-0.002610627810160082
1572,-0.00427955786387102
1573,-0.005471650759378832
1574,-0.004994813601175707
1575,-0.004517976442972582
1576,-0.005710069338480395
1577,-0.006663743654886645
1578,-0.005710069338480395
1579,-0.003564302126566332
1580,-0.0007032791773475822
1581,0.002157743771871168
1582,0.0033498366673789803
1583,0.002157743771871168
1584,-0.002133790651956957
1585,-0.006425325075785082
1586,-0.007378999392191332
1587,-0.00523323218027727
1588,-0.0033258835474647697
1589,-0.0038027207056678947
1590,-0.004517976442972582
1591,-0.0038027207056678947
1592,-0.002610627810160082
1593,-0.0023722092310585197
1594,-0.0023722092310585197
1595,-0.0016569534937538322
1596,-0.00046486059824601966
1597,-0.00022644201914445716
1598,-0.0011801163355507072
1599,-0.0018953720728553947
1600,-0.0014185349146522697
1601,-0.0011801163355507072
1602,-0.0011801163355507072
1603,-0.0011801163355507072
1604,-0.0009416977564491447
1605,-0.0009416977564491447
1606,-0.0011801163355507072
1607,-0.0009416977564491447
1608,0.0009656508763633553
1609,0.004541929562886793
1610,0.00811820824941023
1611,0.008833463986714918
1612,0.005495603879293043
1613,0.00025039513905866784
1614,-0.004041139284769457
1615,-0.004517976442972582
1616,-0.0018953720728553947
1617,0.0009656508763633553
1618,0.0014424880345664803
1619,-0.00022644201914445716
1620,-0.002610627810160082
1621,-0.004517976442972582
1622,-0.00427955786387102
1623,-0.002610627810160082
1624,-0.0018953720728553947
1625,-0.0023722092310585197
1626,-0.002610627810160082
1627,-0.0016569534937538322
1628,-0.00022644201914445716
1629,0.0009656508763633553
1630,0.0014424880345664803
1631,0.0007272322972617928
1632,-0.0016569534937538322
1633,-0.004041139284769457
1634,-0.004517976442972582
1635,-0.004041139284769457
1636,-0.00523323218027727
1637,-0.006902162233988207
1638,-0.007378999392191332
1639,-0.005710069338480395
1640,-0.0038027207056678947
1641,-0.0023722092310585197
1642,-0.0009416977564491447
1643,1.1976559957105337e-05
1644,-0.0011801163355507072
1645,-0.003087464968363207
1646,-0.0033258835474647697
1647,-0.002610627810160082
1648,-0.0028490463892616447
1649,-0.0038027207056678947
1650,-0.00427955786387102
1651,-0.0038027207056678947
1652,-0.004756395022074145
1653,-0.006663743654886645
1654,-0.006663743654886645
1655,-0.004041139284769457
1656,-0.0009416977564491447
1657,0.0012040694554649178
1658,0.002634580930074293
1659,0.002634580930074293
1660,0.0012040694554649178
1661,0.00025039513905866784
1662,0.0004888137181602303
1663,0.0004888137181602303
1664,-0.002133790651956957
1665,-0.00618690649668352
1666,-0.008571092287699145
1667,-0.008332673708597582
1668,-0.005710069338480395
1669,-0.003087464968363207
1670,-0.002133790651956957
1671,-0.0033258835474647697
1672,-0.005471650759378832
1673,-0.006425325075785082
1674,-0.004517976442972582
1675,-0.0007032791773475822
1676,0.0009656508763633553
1677,-0.0014185349146522697
1678,-0.005948487917581957
1679,-0.008571092287699145
1680,-0.008332673708597582
1681,-0.006902162233988207
1682,-0.005471650759378832
1683,-0.004994813601175707
1684,-0.00523323218027727
1685,-0.005471650759378832
1686,-0.005471650759378832
1687,-0.005710069338480395
1688,-0.005948487917581957
